date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:40	6275/6275	---M--	200	added ('OK')	image/jpeg	etag:%221883-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/users/user-6.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/users/user-6.jpg	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:41	77829/77829	---M--	200	added ('OK')	image/jpeg	etag:%2213005-607430ddc260d%22	https://themesbrand.com/lexa/layouts/assets/images/layouts/layout-1.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/layouts/layout-1.jpg	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:41	87000/87000	---M--	200	added ('OK')	image/jpeg	etag:%22153d8-607430ddc35ad%22	https://themesbrand.com/lexa/layouts/assets/images/layouts/layout-2.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/layouts/layout-2.jpg	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:41	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202024%2016:04:41%20GMT	https://themesbrand.com/lexa/layouts/assets/css/app-dark.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/css/app-dark.min.css	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:42	77904/77904	---M--	200	added ('OK')	image/jpeg	etag:%2213050-607430ddc35ad%22	https://themesbrand.com/lexa/layouts/assets/images/layouts/layout-3.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/layouts/layout-3.jpg	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:42	108858/108858	---M-Z	200	added ('OK')	text/css	etag:%221a93a-6099cdd35142b-gzip%22	https://themesbrand.com/lexa/layouts/assets/css/app-rtl.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/css/app-rtl.min.css	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:42	87533/87533	---M-Z	200	added ('OK')	application/javascript	etag:%22155ed-6099cdd36aa74-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/jquery/jquery.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/jquery/jquery.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:42	80721/80721	---M-Z	200	added ('OK')	application/javascript	etag:%2213b51-6240578e8b068-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:42	4759/4759	---M-Z	200	added ('OK')	application/javascript	etag:%221297-6099cdd36aa74-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/metismenu/metisMenu.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/metismenu/metisMenu.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:43	27246/27246	---M-Z	200	added ('OK')	application/javascript	etag:%226a6e-6240578e8df48-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/simplebar/simplebar.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/simplebar/simplebar.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:43	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-607430dde0a6e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/node-waves/waves.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/node-waves/waves.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:43	62673/62673	---M-Z	200	added ('OK')	application/javascript	etag:%22f4d1-607430dddacae-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/jquery-sparkline/jquery.sparkline.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:43	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-607430dde0a6e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/morris.js/morris.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/morris.js/morris.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:43	93167/93167	---M-Z	200	added ('OK')	application/javascript	etag:%2216bef-607430dde970e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/raphael/raphael.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/raphael/raphael.min.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:44	3211/3211	---M-Z	200	added ('OK')	application/javascript	etag:%22c8b-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/dashboard.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/dashboard.init.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:44	6577/6577	---M-Z	200	added ('OK')	application/javascript	etag:%2219b1-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/app.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/app.js	(from https://themesbrand.com/lexa/layouts/index.html)
23:04:46	319984/319984	---M--	200	added ('OK')	font/woff2	etag:%224e1f0-607430ddbf72d%22	https://themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfont.woff2?v=5.8.55	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfonte910.woff2	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:46	1005160/1005160	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f5668-607430ddbd7ed%22	https://themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:46	456532/456532	---M--	200	added ('OK')	font/woff	etag:%226f754-607430ddbf72d%22	https://themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfont.woff?v=5.8.55	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfonte910.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:46	1004940/1004940	---M--	200	added ('OK')	font/ttf	etag:%22f558c-607430ddbe78d%22	https://themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=5.8.55	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfonte910.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:46	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:46	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400d41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:46	1005160/1005160	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f5668-607430ddbd7ed%22	https://themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfont.eot?v=5.8.55	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/materialdesignicons-webfonte910.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:47	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%221327c-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.woff2	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:47	136516/136516	---M--	200	added ('OK')	font/ttf	etag:%2221544-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:47	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:47	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:48	92136/92136	---M--	200	added ('OK')	font/woff	etag:%22167e8-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-brands-400.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:48	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400d41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:48	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2234ec-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.woff2	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:48	16772/16772	---M--	200	added ('OK')	font/woff	etag:%224184-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:48	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%228504-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:49	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-regular-400.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:49	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:49	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900d41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:49	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22139ac-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.woff2	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:49	104280/104280	---M--	200	added ('OK')	font/woff	etag:%2219758-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:50	204528/204528	---M--	200	added ('OK')	font/ttf	etag:%2231ef0-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:50	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.eot	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:50	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2d41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:50	26004/26004	---M--	200	added ('OK')	font/woff	etag:%226594-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.woff	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:51	40348/40348	---M--	200	added ('OK')	font/ttf	etag:%229d9c-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.ttf	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:51	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-607430ddba90d%22	https://themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.svg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/dripicons-v2.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:51	112650/112650	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b80a-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/ionicons.eot?v=4.5.10-1	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/ioniconsde33.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:51	50556/50556	---M--	200	added ('OK')	font/woff2	etag:%22c57c-607430ddbc84d%22	https://themesbrand.com/lexa/layouts/assets/fonts/ionicons.woff2?v=4.5.10-1	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/ioniconsde33.woff2	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:52	65908/65908	---M--	200	added ('OK')	font/woff	etag:%2210174-607430ddbc84d%22	https://themesbrand.com/lexa/layouts/assets/fonts/ionicons.woff?v=4.5.10-1	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/ioniconsde33.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:52	112472/112472	---M--	200	added ('OK')	font/ttf	etag:%221b758-607430ddbc84d%22	https://themesbrand.com/lexa/layouts/assets/fonts/ionicons.ttf?v=4.5.10-1	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/ioniconsde33.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:52	312749/312749	---M--	200	added ('OK')	image/svg+xml	etag:%224c5ad-607430ddbc84d%22	https://themesbrand.com/lexa/layouts/assets/fonts/ionicons.svg?v=4.5.10-1	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/ioniconsde33.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:52	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-607430ddc06cd%22	https://themesbrand.com/lexa/layouts/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/themify9f24.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:52	917575/917575	---M--	200	added ('OK')	image/svg+xml	etag:%22e0047-607430ddbb8ad%22	https://themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/fa-solid-900.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:52	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-607430ddc06cd%22	https://themesbrand.com/lexa/layouts/assets/fonts/themify.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/themifyd41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:53	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-607430ddc06cd%22	https://themesbrand.com/lexa/layouts/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/themify9f24.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:53	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22132f8-607430ddc06cd%22	https://themesbrand.com/lexa/layouts/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/themify9f24.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:53	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-607430ddc06cd%22	https://themesbrand.com/lexa/layouts/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/themify9f24.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:54	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-607430ddc166d%22	https://themesbrand.com/lexa/layouts/assets/fonts/typicons.eot	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/typicons.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:54	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-607430ddc166d%22	https://themesbrand.com/lexa/layouts/assets/fonts/typicons.eot?	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/typiconsd41d.eot	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:54	59872/59872	---M--	200	added ('OK')	font/woff	etag:%22e9e0-607430ddc260d%22	https://themesbrand.com/lexa/layouts/assets/fonts/typicons.woff	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/typicons.woff	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:54	99920/99920	---M--	200	added ('OK')	font/ttf	etag:%2218650-607430ddc166d%22	https://themesbrand.com/lexa/layouts/assets/fonts/typicons.ttf	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/typicons.ttf	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:55	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-607430ddc166d%22	https://themesbrand.com/lexa/layouts/assets/fonts/typicons.svg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/fonts/typicons.svg	(from https://themesbrand.com/lexa/layouts/assets/css/icons.min.css)
23:04:55	14357/14357	---M-Z	200	added ('OK')	text/css	etag:%223815-607430ddca30d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/core/main.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/core/main.min.css	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:55	1004/1004	---M-Z	200	added ('OK')	text/css	etag:%223ec-607430ddca30d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:55	416/416	---M-Z	200	added ('OK')	text/css	etag:%221a0-607430ddc936d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:55	3377/3377	---M-Z	200	added ('OK')	text/css	etag:%22d31-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:56	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-607430dddface-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/moment/min/moment.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:56	255084/255084	---MCZ	200	added ('OK')	application/javascript	etag:%223e46c-6099cdd369ad4-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:56	127416/127416	---M-Z	200	added ('OK')	application/javascript	etag:%221f1b8-607430ddca30d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/core/main.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/core/main.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:56	1650/1650	---M-Z	200	added ('OK')	application/javascript	etag:%22672-607430ddc936d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:56	28238/28238	---M-Z	200	added ('OK')	application/javascript	etag:%226e4e-607430ddca30d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:57	25180/25180	---M-Z	200	added ('OK')	application/javascript	etag:%22625c-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:57	36208/36208	---M-Z	200	added ('OK')	application/javascript	etag:%228d70-607430ddca30d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/interaction/main.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@fullcalendar/interaction/main.min.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:57	2618/2618	---M-Z	200	added ('OK')	application/javascript	etag:%22a3a-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/calendar.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/calendar.init.js	(from https://themesbrand.com/lexa/layouts/calendar.html)
23:04:58	72072/72072	---M--	200	added ('OK')	image/jpeg	etag:%2211988-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-3.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-3.jpg	(from https://themesbrand.com/lexa/layouts/email-read.html)
23:04:58	24541/24541	---M--	200	added ('OK')	image/jpeg	etag:%225fdd-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-4.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-4.jpg	(from https://themesbrand.com/lexa/layouts/email-read.html)
23:04:58	393177/393177	---MCZ	200	added ('OK')	application/javascript	etag:%225ffd9-6240578e90e28-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/tinymce/tinymce.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/tinymce/tinymce.min.js	(from https://themesbrand.com/lexa/layouts/email-compose.html)
23:04:58	966/966	---M-Z	200	added ('OK')	application/javascript	etag:%223c6-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/email-editor.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/email-editor.init.js	(from https://themesbrand.com/lexa/layouts/email-compose.html)
23:04:59	49939/49939	---M--	200	added ('OK')	image/jpeg	etag:%22c313-607430ddc648d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-1.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-1.jpg	(from https://themesbrand.com/lexa/layouts/chat.html)
23:04:59	48741/48741	---M--	200	added ('OK')	image/jpeg	etag:%22be65-607430ddc648d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-2.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-2.jpg	(from https://themesbrand.com/lexa/layouts/chat.html)
23:04:59	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-607430ddd2fae-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/dragula/dragula.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/lexa/layouts/kanbanboard.html)
23:04:59	7587/7587	---M--	200	added ('OK')	image/jpeg	etag:%221da3-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/users/user-9.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/users/user-9.jpg	(from https://themesbrand.com/lexa/layouts/kanbanboard.html)
